kind,container,entry,offset,clen,ulen,method,verified,crc_ok,note
zip,zip@2276352,skin/classic/global/arrow/arrow-rit-hov.gif,2425049,54,57,deflate,1,1,
zip,zip@2276352,skin/classic/global/arrow/arrow-rit-sharp.gif,2425199,48,53,deflate,1,1,
zip,zip@2276352,skin/classic/global/arrow/arrow-rit-sharp-end.gif,2425347,52,56,deflate,1,1,
zip,zip@2276352,skin/classic/global/arrow/arrow-up-dis.gif,2425492,65,65,stored,1,1,
zip,zip@2276352,skin/classic/global/arrow/arrow-up-hov.gif,2425650,53,56,deflate,1,1,
zip,zip@2276352,skin/classic/global/arrow/arrow-up-sharp.gif,2425798,48,52,deflate,1,1,
zip,zip@2276352,skin/classic/global/arrow/arrow-dn.gif,2425935,54,56,deflate,1,1,
zip,zip@2276352,skin/classic/global/arrow/arrow-lft.gif,2426079,54,57,deflate,1,1,
zip,zip@2276352,skin/classic/global/arrow/arrow-rit.gif,2426223,54,57,deflate,1,1,
zip,zip@2276352,skin/classic/global/arrow/arrow-up.gif,2426366,53,56,deflate,1,1,
zip,zip@2276352,skin/classic/global/tree/columnpicker.gif,2426511,71,74,deflate,1,1,
zip,zip@2276352,skin/classic/global/tree/sort-asc.gif,2426670,64,64,stored,1,1,
zip,zip@2276352,skin/classic/global/tree/sort-dsc.gif,2426822,63,63,stored,1,1,
zip,zip@2276352,skin/classic/global/console/console-error-dash.gif,2426986,45,48,deflate,1,1,
zip,zip@2276352,skin/classic/global/console/console-error-caret.gif,2427133,53,55,deflate,1,1,
zip,zip@2276352,skin/classic/global/icons/close-button.gif,2427279,59,67,deflate,1,1,
zip,zip@2276352,skin/classic/global/toolbar/tbgrip-arrow.gif,2427433,59,68,deflate,1,1,
zip,zip@2276352,skin/classic/global/toolbar/tbgrip-arrow-clps.gif,2427592,52,55,deflate,1,1,
zip,zip@2276352,skin/classic/global/toolbar/tbgrip-texture.gif,2427741,48,53,deflate,1,1,
zip,zip@2276352,skin/classic/global/splitter/grip-vrt-after.gif,2427887,121,157,deflate,1,1,
zip,zip@2276352,skin/classic/global/splitter/grip-vrt-before.gif,2428107,122,157,deflate,1,1,
zip,zip@2276352,skin/classic/global/splitter/grip-hrz-after.gif,2428327,108,145,deflate,1,1,
zip,zip@2276352,skin/classic/global/splitter/grip-hrz-before.gif,2428534,107,144,deflate,1,1,
zip,zip@2276352,skin/classic/global/splitter/drag-bg.gif,2428732,40,44,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/dialogs.css,2428857,931,2087,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/mailWindow2.css,2429877,597,1178,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/accountManage.css,2430565,628,1223,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/accountWizard.css,2431284,688,1391,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/folderMenus.css,2432061,835,3044,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/folderPane.css,2432984,1203,5245,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/fakeAccount.css,2434276,125,162,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/contents.rdf,2434487,356,831,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/mailWindow1.css,2434932,1158,3277,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/accountCentral.css,2436182,857,1869,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/addressingWidget.css,2437133,1038,2355,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/messageHeader.css,2438262,1179,3299,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/messageWindow.css,2439532,647,1297,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/messenger.css,2440266,597,1215,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/prefPanels.css,2440951,703,1557,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/primaryToolbar.css,2441746,1229,4883,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/searchDialog.css,2443065,650,1304,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/subscribe.css,2443802,826,2460,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/threadPane.css,2444716,1581,9295,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/threadPaneLabels.css,2446391,2116,12897,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/filterDialog.css,2448597,666,1407,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/messageBody.css,2449352,1657,4837,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/attach.gif,2451099,172,908,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/check.gif,2451360,100,103,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/dot.gif,2451547,64,65,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/flagcol.gif,2451702,875,1260,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/flaggedmail.gif,2452672,884,1269,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-closed.gif,2453653,110,116,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-draft.gif,2453859,158,177,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-draft-open.gif,2454118,159,178,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-draft-share.gif,2454379,164,184,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-draft-share-open.gif,2454650,161,181,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-filed.gif,2454907,137,139,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-filed-open.gif,2455145,141,142,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-hasmail.gif,2455384,928,1307,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-inbox.gif,2456408,161,172,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-inbox-new.gif,2456669,180,190,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-inbox-open.gif,2456950,165,176,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-inbox-share.gif,2457217,152,167,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-inbox-share-open.gif,2457476,175,187,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-mailserver.gif,2457752,128,128,stored,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-new.gif,2457974,139,157,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-new-closed.gif,2458214,139,157,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-new-open.gif,2458452,150,167,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-newsgroup.gif,2458702,137,141,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-newsgroup-new.gif,2458943,166,182,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-open.gif,2459204,124,126,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-outbox.gif,2459425,111,115,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-outbox-open.gif,2459638,119,122,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-sent.gif,2459852,137,139,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-sent-open.gif,2460089,141,142,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-sent-share.gif,2460331,143,146,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-sent-share-open.gif,2460580,159,180,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-server.gif,2460836,125,128,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-server-open.gif,2461063,130,132,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-share.gif,2461289,211,910,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-share-open.gif,2461601,224,922,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-template.gif,2461924,148,170,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-template-open.gif,2462176,147,170,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-template-share.gif,2462428,146,147,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-template-share-open.gif,2462684,144,145,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-trash.gif,2462924,151,171,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-trash-open.gif,2463176,171,190,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-trash-share.gif,2463449,157,177,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/folder-trash-share-open.gif,2463713,165,186,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/local-mailhost.gif,2463976,931,1310,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/message-mail.gif,2465003,80,82,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/message-mail-attach.gif,2465186,514,892,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/message-mail-attach-offl.gif,2465808,113,118,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/message-mail-imapdelete.gif,2466028,516,895,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/message-mail-imapdel-offl.gif,2466653,114,116,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/message-mail-new.gif,2466867,109,111,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/message-mail-new-offl.gif,2467081,107,109,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/message-mail-offl.gif,2467289,82,82,stored,1,1,
zip,zip@2276352,skin/classic/messenger/icons/message-news.gif,2467467,586,901,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/message-news-attach.gif,2468156,197,224,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/message-news-attach-offl.gif,2468461,200,227,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/message-news-new.gif,2468761,621,926,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/message-news-new-attach.gif,2469489,243,243,stored,1,1,
zip,zip@2276352,skin/classic/messenger/icons/message-news-new-attach-off.gif,2469843,240,243,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/message-news-new-offl.gif,2470188,169,171,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/message-news-offl.gif,2470458,136,152,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/winclassic.gif,2470688,206,206,stored,1,1,
zip,zip@2276352,skin/classic/messenger/icons/winwide.gif,2470985,183,183,stored,1,1,
zip,zip@2276352,skin/classic/messenger/icons/server-local.gif,2471264,130,130,stored,1,1,
zip,zip@2276352,skin/classic/messenger/icons/server-local-new.gif,2471494,198,918,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/server-mail.gif,2471787,128,128,stored,1,1,
zip,zip@2276352,skin/classic/messenger/icons/server-mail-new.gif,2472014,197,917,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/server-news.gif,2472306,140,142,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/server-news-lock.gif,2472546,149,165,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/server-remote.gif,2472792,128,128,stored,1,1,
zip,zip@2276352,skin/classic/messenger/icons/server-remote-lock.gif,2473022,136,157,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/thread-closed.gif,2473255,139,881,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/threadcol.gif,2473487,132,134,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/thread-new-closed.gif,2473720,191,916,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/thread-new-open.gif,2474010,193,918,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/thread-open.gif,2474298,149,891,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/readcol.gif,2474538,547,861,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/readmail.gif,2475177,525,841,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/unreadmail.gif,2475796,70,72,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/unthreadcol.gif,2475961,116,116,stored,1,1,
zip,zip@2276352,skin/classic/messenger/icons/btn1.gif,2476165,10914,10934,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/thread-closed-eye.gif,2487180,174,185,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/thread-closed-kill.gif,2487456,137,137,stored,1,1,
zip,zip@2276352,skin/classic/messenger/icons/thread-closed-offl-eye.gif,2487699,174,185,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/thread-closed-offl-kill.gif,2487980,137,137,stored,1,1,
zip,zip@2276352,skin/classic/messenger/icons/thread-new-closed-eye.gif,2488222,202,202,stored,1,1,
zip,zip@2276352,skin/classic/messenger/icons/thread-new-closed-kill.gif,2488530,172,175,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/thread-new-closed-offl-eye.gif,2488812,202,202,stored,1,1,
zip,zip@2276352,skin/classic/messenger/icons/thread-new-closed-offl-kill.gif,2489125,172,175,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/thread-new-open-eye.gif,2489400,202,202,stored,1,1,
zip,zip@2276352,skin/classic/messenger/icons/thread-new-open-kill.gif,2489706,172,175,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/thread-new-open-offl-eye.gif,2489986,202,202,stored,1,1,
zip,zip@2276352,skin/classic/messenger/icons/thread-new-open-offl-kill.gif,2490297,172,175,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/thread-open-eye.gif,2490568,174,185,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/thread-open-kill.gif,2490842,139,139,stored,1,1,
zip,zip@2276352,skin/classic/messenger/icons/thread-open-offl-eye.gif,2491085,174,185,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/thread-open-offl-kill.gif,2491364,139,139,stored,1,1,
zip,zip@2276352,skin/classic/messenger/icons/server-news-new.gif,2491602,646,943,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/icons/new-mail-alert.png,2492346,1990,1990,stored,1,1,
png-zlib,png@2492346,IDAT,2492440,1880,3045,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/addressbook/abResultsPane.css,2494439,941,2135,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/addressbook/addressPanes.css,2495482,723,1635,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/addressbook/cardDialog.css,2496305,722,1402,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/addressbook/selectAddressesDialog.css,2497138,823,1753,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/addressbook/sidebarPanel.css,2498063,589,1172,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/addressbook/addressbook.css,2498753,1529,4893,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/addressbook/icons/addrbook.gif,2500386,148,165,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/addressbook/icons/ablist.gif,2500636,166,905,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/addressbook/icons/remote-addrbook.gif,2500913,130,130,stored,1,1,
zip,zip@2276352,skin/classic/messenger/addressbook/icons/remote-addrbook-error.gif,2501160,128,128,stored,1,1,
zip,zip@2276352,skin/classic/messenger/addressbook/icons/abcard.gif,2501390,107,109,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/messengercompose/messengercompose.css,2501608,1396,4434,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/smime/msgReadSecurityInfo.css,2503107,1002,2299,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/smime/msgCompSecurityInfo.css,2504212,906,2051,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/smime/msgReadSMIMEOverlay.css,2505221,994,2759,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/smime/msgCompSMIMEOverlay.css,2506318,1156,3246,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/smime/msgHdrViewSMIMEOverlay.css,2507580,976,2675,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/smime/icons/smbtn1.gif,2508652,4809,4813,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/smime/icons/sbSignOk.gif,2513559,120,127,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/smime/icons/sbSignUnknown.gif,2513782,131,138,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/smime/icons/sbSignNotOk.gif,2514014,121,128,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/smime/icons/sbCryptoOk.gif,2514235,105,124,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/smime/icons/sbCryptoNotOk.gif,2514443,113,132,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/smime/icons/hdrSignOk.gif,2514655,214,228,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/smime/icons/hdrSignUnknown.gif,2514973,224,264,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/smime/icons/hdrSignNotOk.gif,2515299,227,241,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/smime/icons/hdrCryptoOk.gif,2515627,186,188,deflate,1,1,
zip,zip@2276352,skin/classic/messenger/smime/icons/hdrCryptoNotOk.gif,2515917,183,195,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/contents.rdf,2516186,355,831,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/navigator.css,2516628,2238,8457,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/linkToolbar.css,2518955,1192,3992,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/pageInfo.css,2520233,984,2129,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/btn1/first.gif,2521305,104,135,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/btn1/first-disabled.gif,2521506,98,129,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/btn1/first-hover.gif,2521698,115,140,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/btn1/last.gif,2521900,102,133,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/btn1/last-disabled.gif,2522098,96,127,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/btn1/last-hover.gif,2522287,117,139,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/btn1/next.gif,2522491,89,120,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/btn1/next-disabled.gif,2522676,86,118,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/btn1/next-hover.gif,2522855,96,122,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/btn1/previous.gif,2523042,88,120,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/btn1/previous-disabled.gif,2523230,87,119,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/btn1/previous-hover.gif,2523414,97,124,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/btn1/top.gif,2523597,95,127,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/btn1/top-disabled.gif,2523787,97,128,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/btn1/top-hover.gif,2523976,104,130,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/btn1/up.gif,2524165,85,117,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/btn1/up-disabled.gif,2524344,83,115,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/btn1/up-hover.gif,2524518,93,119,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/icons/btn1.gif,2524699,1639,2300,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/icons/minimize.gif,2526430,49,53,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/icons/restore.gif,2526570,57,61,deflate,1,1,
zip,zip@2276352,skin/classic/navigator/icons/close.gif,2526716,55,59,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/help.css,2526856,1176,3389,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/contents.rdf,2572376,358,831,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/brand.css,2572819,1261,3183,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/formatting.css,2574170,993,2286,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/prefpanels.css,2575253,1214,2764,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/securityOverlay.css,2576562,1015,2546,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/tasksOverlay.css,2577669,1241,3808,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/button.css,2578996,1195,2993,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/toolbar.css,2580278,1304,3665,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/dialogs.css,2581669,1002,2264,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/printing.css,2582759,1053,2947,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/communicator.css,2583904,1203,3220,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/bookmarks/bookmark-folder-closed.gif,2585219,359,414,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/bookmarks/bookmark-folder-dis.gif,2585687,275,341,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/bookmarks/bookmark-folder-open.gif,2586072,432,432,stored,1,1,
zip,zip@2572288,skin/modern/communicator/bookmarks/bookmark-group.gif,2586608,207,231,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/bookmarks/bookmark-item-dis.gif,2586922,237,264,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/bookmarks/bookmark-item.gif,2587262,241,269,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/bookmarks/home.gif,2587597,1097,1204,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/bookmarks/bookmarks.css,2588793,1101,2895,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/bookmarks/bookmarksToolbar.css,2590000,1423,4528,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/bookmarks/bookmarksWindow.css,2591528,943,2129,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/brand/throbber-anim.gif,2592570,22991,23903,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/brand/throbber-single.gif,2615662,1142,1480,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/brand/throbber16-anim.gif,2616905,8280,8939,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/brand/throbber16-single.gif,2625288,588,655,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/directory/file-folder-closed.gif,2625984,284,338,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/directory/file-folder-open.gif,2626374,393,558,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/directory/file-icon.gif,2626866,363,403,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/directory/directory.css,2627328,1217,3096,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/icons/content-large.gif,2628644,357,382,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/icons/content-small.gif,2629100,170,173,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/icons/loading.gif,2629363,229,288,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/icons/lock-broken.gif,2629689,314,333,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/icons/lock-insecure.gif,2630102,315,330,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/icons/lock-mixed.gif,2630513,413,582,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/icons/lock-secure.gif,2631023,321,327,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/icons/offline.gif,2631437,215,237,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/icons/online.gif,2631744,213,234,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/icons/pg-landscape.gif,2632055,277,311,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/icons/pg-landscape-small.gif,2632436,148,151,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/icons/pg-portrait.gif,2632681,285,318,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/icons/pg-portrait-small.gif,2633069,148,152,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/icons/turbo-systray.gif,2633316,393,1124,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/icons/btn1.gif,2633799,10385,10385,stored,1,1,
zip,zip@2572288,skin/modern/communicator/icons/search.gif,2644276,525,562,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/profile/migrate.gif,2644896,343,420,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/profile/profile.gif,2645334,288,290,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/profile/newProfile1_2.css,2645723,893,2018,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/profile/profile.css,2646711,1102,2555,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/related/sitemap.gif,2647908,198,216,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/related/related.css,2648201,1346,4239,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/search/category.gif,2649642,415,452,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/search/result.gif,2650150,440,440,stored,1,1,
zip,zip@2572288,skin/modern/communicator/search/internetresults.css,2650692,1014,2276,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/search/search-editor.css,2651806,880,2024,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/search/search.css,2652779,1038,2315,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/alerts/alert.css,2653909,1129,2641,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/sidebar/sidebarBindings.xml,2655141,534,2773,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/sidebar/sbtab-rit-top-act.gif,2655780,1228,1252,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/sidebar/sbtab-rit-btm-act.gif,2657113,172,185,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/sidebar/sbtab-rit-top.gif,2657386,743,1088,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/sidebar/sbtab-mid.gif,2658226,82,93,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/sidebar/sbtab-lft-act.gif,2658409,189,194,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/sidebar/sbtab-mid-act.gif,2658699,83,93,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/sidebar/sbtab-rit-top-hov.gif,2658887,1121,1201,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/sidebar/sbtab-rit-btm-hov.gif,2660113,74,83,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/sidebar/sbtab-rit-top-sel.gif,2660292,1090,1212,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/sidebar/sbtab-mid-sel.gif,2661483,79,93,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/sidebar/sbtab-lft.gif,2661659,188,196,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/sidebar/sbtab-lft-sel.gif,2661948,175,197,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/sidebar/sbpicker-arrow.gif,2662225,43,51,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/sidebar/customize.css,2662365,817,1778,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/sidebar/preview.css,2663277,947,2143,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/sidebar/sidebar.css,2664319,2018,7733,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/sidebar/sidebarListView.css,2666440,508,890,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/taskbar/addressbook-act.gif,2667051,516,603,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/taskbar/addressbook.gif,2667666,522,603,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/taskbar/addressbook-16.gif,2668290,521,979,deflate,1,1,
